id	chr	txStart	txEnd	cdsStart	cdsEnd	strand	txLength	cdsstartrelgene	cdsendrelgene	name	name2	geneSymbol	desc	txcateg	KGcanonicalclusterID	factor_iscoding	meanExp
id_YDR070C	chr4	602584	603030	602687	602968	-	446	63	343	YDR070C	FMP16	YDR070C	Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	CDS	clust1858	coding	580.35625
id_YDR071C	chr4	603385	603994	603416	603991	-	609	4	578	YDR071C	PAA1	YDR071C	Polyamine acetyltransferase; acetylates polyamines (e.g. putrescine, spermidine, spermine) and also aralkylamines (e.g. tryptamine, phenylethylamine); may be involved in transcription and%2For DNA replication	CDS	clust1859	coding	219.56375
id_YDR072C	chr4	604336	606047	604350	605933	-	1711	115	1697	YDR072C	IPT1,KTI6,SYR4	YDR072C	Inositolphosphotransferase 1, involved in synthesis of mannose-(inositol-P)2-ceramide (M(IP)2C), which is the most abundant sphingolipid in cells, mutation confers resistance to the antifungals syringomycin E and DmAMP1 in some growth media	CDS	clust1860	coding	26.113125
id_YDR073W	chr4	606849	607643	607028	607501	+	794	180	652	YDR073W	SNF11	YDR073W	Subunit of the SWI%2FSNF chromatin remodeling complex involved in transcriptional regulation; interacts with a highly conserved 40-residue sequence of Snf2p	CDS	clust1861	coding	66.3940625
id_YDR074W	chr4	608392	611310	608445	611135	+	2918	54	2743	YDR074W	TPS2,PFK3,HOG2	YDR074W	Phosphatase subunit of the trehalose-6-phosphate synthase%2Fphosphatase complex, which synthesizes the storage carbohydrate trehalose; expression is induced by stress conditions and repressed by the Ras-cAMP pathway	CDS	clust1862	coding	156.9553125
id_YDR075W	chr4	611533	612657	611712	612638	+	1124	180	1105	YDR075W	PPH3	YDR075W	Catalytic subunit of an evolutionarily conserved protein phosphatase complex containing Psy2p and the regulatory subunit Psy4p; required for cisplatin resistance; involved in activation of Gln3p	CDS	clust1863	coding	51.89625
id_YDR076W	chr4	613025	614246	613025	614245	+	1221	1	1220	YDR076W	RAD55	YDR076W	Protein that stimulates strand exchange by stabilizing the binding of Rad51p to single-stranded DNA; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; forms heterodimer with Rad57p	CDS	clust1864	coding	5.1625
id_YDR077W	chr4	615348	616572	615348	616322	+	1224	1	974	YDR077W	SED1	YDR077W	Major stress-induced structural GPI-cell wall glycoprotein in stationary-phase cells, associates with translating ribosomes, possible role in mitochondrial genome maintenance; ORF contains two distinct variable minisatellites	CDS	clust1865	coding	12516.205625
id_YDR078C	chr4	616619	617383	616711	617382	-	764	2	672	YDR078C	SHU2	YDR078C	Protein of unassigned function involved in mutation suppression, important for error-free repair of spontaneous and induced DNA lesions to protect the genome from mutation; associates with Shu1p, Psy3p, and Csm2p	CDS	clust1866	coding	30.9821875
id_YDR079C-A	chr4	617989	618330	618106	618324	-	341	7	224	YDR079C-A	TFB5	YDR079C-A	Component of the RNA polymerase II general transcription and DNA repair factor TFIIH; involved in transcription initiation; homolog of the Chlamydomonas reinhardtii REX1-S protein which is involved in DNA repair	CDS	clust1867	coding	71.850625
id_YDR079W	chr4	617562	618090	617577	617912	+	528	16	350	YDR079W	PET100	YDR079W	Chaperone that specifically facilitates the assembly of cytochrome c oxidase, integral to the mitochondrial inner membrane; interacts with a subcomplex of subunits VII, VIIa, and VIII (Cox7p, Cox9p, and Cox8p) but not with the holoenzyme	CDS	clust1868	coding	97.3709375
id_YDR080W	chr4	618521	621578	618521	621508	+	3057	1	2987	YDR080W	VPS41,VPL20,VAM2,SVL2,FET2,CVT8	YDR080W	Vacuolar membrane protein that is a subunit of the homotypic vacuole fusion and vacuole protein sorting (HOPS) complex; essential for membrane docking and fusion at the Golgi-to-endosome and endosome-to-vacuole stages of protein transport	CDS	clust1869	coding	13.5534375
id_YDR081C	chr4	621823	624670	621823	624600	-	2847	71	2847	YDR081C	PDC2	YDR081C	Transcription factor required for the synthesis of the glycolytic enzyme pyruvate decarboxylase, required for high level expression of both the THI and the PDC genes	CDS	clust1870	coding	14.1634375
id_YDR082W	chr4	624911	626540	624960	626441	+	1629	50	1530	YDR082W	STN1	YDR082W	Telomere end-binding and capping protein, plays a key role with Pol12p in linking telomerase action with completion of lagging strand synthesis, and in a regulatory step required for telomere capping	CDS	clust1871	coding	24.036875
id_YDR083W	chr4	626589	627788	626589	627767	+	1199	1	1178	YDR083W	RRP8	YDR083W	Nucleolar protein involved in rRNA processing, pre-rRNA cleavage at site A2; also involved in telomere maintenance; mutation is synthetically lethal with a gar1 mutation	CDS	clust1872	coding	40.165
id_YDR084C	chr4	627861	628536	627922	628521	-	675	16	614	YDR084C	TVP23	YDR084C	Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern	CDS	clust1873	coding	40.616875
id_YDR085C	chr4	628747	630699	628805	630667	-	1952	33	1894	YDR085C	AFR1	YDR085C	Alpha-factor pheromone receptor regulator, negatively regulates pheromone receptor signaling; required for normal mating projection (shmoo) formation; required for Spa2p to recruit Mpk1p to shmoo tip during mating; interacts with Cdc12p	CDS	clust1874	coding	120.0996875
id_YDR086C	chr4	631398	631760	631445	631687	-	362	74	315	YDR086C	SSS1	YDR086C	Subunit of the Sec61p translocation complex (Sec61p-Sss1p-Sbh1p) that forms a channel for passage of secretory proteins through the endoplasmic reticulum membrane, and of the Ssh1p complex (Ssh1p-Sbh2p-Sss1p); interacts with Ost4p and Wbp1p	CDS	clust1875	coding	433.44
id_YDR087C	chr4	631905	632829	631982	632818	-	924	12	847	YDR087C	RRP1	YDR087C	Essential evolutionarily conserved nucleolar protein necessary for biogenesis of 60S ribosomal subunits and processing of pre-rRNAs to mature rRNAs, associated with several distinct 66S pre-ribosomal particles	CDS	clust1876	coding	34.73625
id_YDR088C	chr4	633010	634349	633010	634158	-	1339	192	1339	YDR088C	SLU7,SLT17	YDR088C	RNA splicing factor, required for ATP-independent portion of 2nd catalytic step of spliceosomal RNA splicing; interacts with Prp18p; contains zinc knuckle domain	CDS	clust1877	coding	26.241875
id_YDR089W	chr4	636530	639328	636623	639232	+	2798	94	2702	YDR089W	YDR089W	YDR089W	Protein of unknown function; deletion confers resistance to Nickel	CDS	clust1878	coding	124.4146875
id_YDR090C	chr4	639315	640514	639577	640509	-	1199	6	937	YDR090C	YDR090C	YDR090C	Putative protein of unknown function	CDS	clust1879	coding	95.83375
id_YDR091C	chr4	640941	643067	641219	643045	-	2126	23	1848	YDR091C	RLI1	YDR091C	Essential iron-sulfur protein required for ribosome biogenesis and translation initiation; facilitates binding of a multifactor complex (MFC) of translation initiation factors to the small ribosomal subunit; predicted ABC family ATPase	CDS	clust1880	coding	41.5578125
id_YDR092W	chr4	644250	645018	644250	644979	+	500	1	461	YDR092W	UBC13	YDR092W	Ubiquitin-conjugating enzyme involved in the error-free DNA postreplication repair pathway; interacts with Mms2p to assemble ubiquitin chains at the Ub Lys-63 residue; DNA damage triggers redistribution from the cytoplasm to the nucleus	CDS	clust1881	coding	269.7796875
id_YDR093W	chr4	645633	650549	645657	650495	+	4916	25	4862	YDR093W	DNF2	YDR093W	Aminophospholipid translocase (flippase) that localizes primarily to the plasma membrane; contributes to endocytosis, protein transport and cell polarity; type 4 P-type ATPase	CDS	clust1882	coding	10.616875
id_YDR094W	chr4	650215	650551	650215	650550	+	336	1	335	YDR094W	YDR094W	YDR094W	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps verified ORF DNF2	CDS	clust1883	coding	34.983125
id_YDR095C	chr4	650492	650903	650492	650902	-	411	2	411	YDR095C	YDR095C	YDR095C	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	CDS	clust1884	coding	0.140625
id_YDR096W	chr4	651504	654221	651513	654197	+	2717	10	2693	YDR096W	GIS1	YDR096W	JmjC domain-containing histone demethylase; transcription factor involved in the expression of genes during nutrient limitation; also involved in the negative regulation of DPP1 and PHR1	CDS	clust1885	coding	165.9146875
id_YDR097C	chr4	654474	658212	654483	658211	-	3738	2	3729	YDR097C	MSH6,PMS3	YDR097C	Protein required for mismatch repair in mitosis and meiosis, forms a complex with Msh2p to repair both single-base %26 insertion-deletion mispairs; potentially phosphorylated by Cdc28p	CDS	clust1886	coding	14.79125
id_YDR098C	chr4	658527	659410	658552	659409	-	883	2	858	YDR098C	GRX3	YDR098C	Hydroperoxide and superoxide-radical responsive glutathione-dependent oxidoreductase; monothiol glutaredoxin subfamily member along with Grx4p and Grx5p; protects cells from oxidative damage	CDS	clust1887	coding	32.0609375
id_YDR098C-A	chr4	664812	666135	664812	666134	-	1323	2	1323	YDR098C-A	YDR098C-A	YDR098C-A	Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag	CDS	clust1888	coding	0.0153125
id_YDR098C-B	chr4	660866	666135	660866	666134	-	5268	2	5268	YDR098C-B	YDR098C-B	YDR098C-B	Retrotransposon TYA Gag and TYB Pol genes; transcribed%2Ftranslated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes	CDS	clust1889	coding	0.0096875
id_YDR099W	chr4	669760	670685	669783	670601	+	925	24	841	YDR099W	BMH2,SCD3	YDR099W	14-3-3 protein, minor isoform; controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of many processes including exocytosis, vesicle transport, Ras%2FMAPK signaling, and rapamycin-sensitive signaling	CDS	clust1890	coding	2381.4359375
id_YDR100W	chr4	671181	671729	671181	671612	+	548	1	431	YDR100W	TVP15	YDR100W	Integral membrane protein localized to late Golgi vesicles along with the v-SNARE Tlg2p	CDS	clust1891	coding	129.5784375
id_YDR101C	chr4	671854	673636	671854	673635	-	1782	2	1782	YDR101C	ARX1	YDR101C	Shuttling pre-60S factor; involved in the biogenesis of ribosomal large subunit biogenesis; interacts directly with Alb1; responsible for Tif6 recycling defects in absence of Rei1; associated with the ribosomal export complex	CDS	clust1892	coding	59.6590625
id_YDR102C	chr4	673811	674144	673811	674143	-	333	2	333	YDR102C	YDR102C	YDR102C	Dubious open reading frame; homozygous diploid deletion strain exhibits high budding index	CDS	clust1893	coding	1.5203125
id_YDR103W	chr4	674514	677268	674514	677267	+	2754	1	2753	YDR103W	STE5,NUL3,HMD3	YDR103W	Pheromone-response scaffold protein; binds kinases Ste11p, Ste7p, and Fus3p to form a MAPK cascade complex that interacts with the plasma membrane, via a PH (pleckstrin homology) and PM%2FNLS domain, and with Ste4p-Ste18p, during signaling	CDS	clust1894	coding	19.66625
id_YDR104C	chr4	677296	681106	677337	681074	-	3810	33	3769	YDR104C	SPO71	YDR104C	Meiosis-specific protein of unknown function, required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis	CDS	clust1895	coding	80.2821875
id_YDR105C	chr4	681503	682945	681511	682932	-	1442	14	1434	YDR105C	TMS1	YDR105C	Vacuolar membrane protein of unknown function that is conserved in mammals; predicted to contain eleven transmembrane helices; interacts with Pdr5p, a protein involved in multidrug resistance	CDS	clust1896	coding	54.5096875
id_YDR106W	chr4	683166	684021	683166	684020	+	855	1	854	YDR106W	ARP10	YDR106W	Component of the dynactin complex, localized to the pointed end of the Arp1p filament; may regulate membrane association of the complex	CDS	clust1897	coding	22.415
id_YDR107C	chr4	684818	686850	684831	686849	-	2032	2	2019	YDR107C	TMN2	YDR107C	Multispanning membrane protein of unknown function	CDS	clust1898	coding	15.4284375
id_YDR108W	chr4	687085	689203	687085	689181	+	2118	1	2096	YDR108W	GSG1,MUM1,TRS85	YDR108W	Subunit of TRAPP (transport protein particle), a multi-subunit complex involved in targeting and%2For fusion of ER-to-Golgi transport vesicles with their acceptor compartment; protein has late meiotic role, following DNA replication	CDS	clust1899	coding	27.03
id_YDR109C	chr4	689214	691484	689336	691483	-	2270	2	2148	YDR109C	YDR109C	YDR109C	Putative kinase	CDS	clust1900	coding	21.1325
id_YDR110W	chr4	691839	693620	691918	693618	+	1781	80	1779	YDR110W	FOB1,HRM1	YDR110W	Nucleolar protein required for DNA replication fork blocking and recombinational hotspot activities; binds to the replication fork barrier site in the rDNA region; related to retroviral integrases	CDS	clust1901	coding	11.1871875
id_YDR111C	chr4	693912	695563	694039	695562	-	1651	2	1524	YDR111C	ALT2	YDR111C	Putative alanine transaminase (glutamic pyruvic transaminase)	CDS	clust1902	coding	45.145625
id_YDR112W	chr4	695342	695651	695342	695650	+	309	1	308	YDR112W	IRC2	YDR112W	Hypothetical protein, null mutant displays increased levels of spontaneous Rad52 foci	CDS	clust1903	coding	0.14625
id_YDR113C	chr4	696242	697504	696293	697413	-	1262	92	1211	YDR113C	PDS1	YDR113C	Securin that inhibits anaphase by binding separin Esp1p, also blocks cyclin destruction and mitotic exit, essential for cell cycle arrest in mitosis in the presence of DNA damage or aberrant mitotic spindles; also present in meiotic nuclei	CDS	clust1904	coding	300.88875
id_YDR114C	chr4	697720	698023	697720	698022	-	303	2	303	YDR114C	YDR114C	YDR114C	Putative protein of unknown function; deletion mutant exhibits poor growth at elevated pH and calcium	CDS	clust1905	coding	0.420625
id_YDR115W	chr4	697946	698327	697971	698288	+	381	26	342	YDR115W	YDR115W	YDR115W	Putative mitochondrial ribosomal protein of the large subunit, has similarity to E. coli L34 ribosomal protein; required for respiratory growth, as are most mitochondrial ribosomal proteins	CDS	clust1906	coding	161.721875
id_YDR116C	chr4	698512	699394	698520	699377	-	882	18	874	YDR116C	MRPL1	YDR116C	Mitochondrial ribosomal protein of the large subunit	CDS	clust1907	coding	43.92125
id_YDR117C	chr4	699738	701451	699744	701441	-	1713	11	1707	YDR117C	TMA64,RBF64	YDR117C	Protein of unknown function that associates with ribosomes; has a putative RNA binding domain	CDS	clust1908	coding	83.443125
id_YDR118W	chr4	701652	703770	701680	703638	+	2118	29	1986	YDR118W	APC4	YDR118W	Subunit of the Anaphase-Promoting Complex%2FCyclosome (APC%2FC), which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase%2Fanaphase transition	CDS	clust1909	coding	158.7628125
id_YDR118W-A	chr4	703566	703730	703566	703682	+	164	1	116	YDR118W-A	YDR118W-A	YDR118W-A	Dubious open reading frame; identified using a combination of expression profiling and mass spectrometry	CDS	clust1910	coding	9.4384375
id_YDR119W	chr4	704023	706357	704027	706333	+	2334	5	2310	YDR119W	YDR119W	YDR119W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to vacuolar membrane; YDR119W is not an essential gene	CDS	clust1911	coding	23.503125
id_YDR119W-A	chr4	706804	707136	706814	707014	+	332	11	210	YDR119W-A	YDR119W-A	YDR119W-A	Putative protein of unknown function	CDS	clust1912	coding	2724.2521875
id_YDR120C	chr4	707217	709272	707355	709067	-	2055	206	1917	YDR120C	TRM1	YDR120C	tRNA methyltransferase, localizes to both the nucleus and mitochondrion to produce the modified base N2,N2-dimethylguanosine in tRNAs in both compartments	CDS	clust1913	coding	13.975
